iGrID,RAJ2000,DEJ2000,z,logLtot,logLobs,logMtot,logMstar,NMstar,logMdyn,sigma,Rad,angRad,DL,Ntot
27476,301.31454468,-22.29125023,0.0286746,11.05312,10.82031,12.13332,10.48056,1,,,,,120.6365,1
22051,302.26577759,-21.47410011,0.0290479,11.19004,10.95085,12.24681,,0,,,,,122.2447,1
29468,301.95840454,-21.37385941,0.040095,11.63824,11.1429,12.5855,,0,,,,,170.2808,1
26932,302.37188721,-21.30707932,0.0398221,11.70219,11.21438,12.6446,,0,,,,,169.0835,1
23937,303.93151855,-21.51627922,0.0188216,10.73307,10.6406,11.92777,,0,,,,,78.5462,1
25232,302.91873169,-20.82041931,0.0354071,11.41395,11.03849,12.40853,10.31674,1,,,,,149.7898,1
31499,303.66934204,-20.40136909,0.0607977,12.62609,11.47779,13.39674,11.20954,1,,,,,262.6882,1
18168,303.76272583,-19.99761963,0.0154282,10.49965,10.43613,11.76976,,0,,,,,64.2061,1
18739,303.72894287,-19.73464012,0.0272436,11.14747,10.94038,12.22009,11.03616,1,,,,,114.4814,1
11621,309.02084351,-24.17844963,0.0241877,11.10566,10.94577,12.20099,11.04185,1,,,,,101.3851,1
23578,310.07147217,-22.78170967,0.0321401,11.36759,11.06731,12.38436,,0,,,,,135.6028,1
5452,308.73330688,-23.10506058,0.0416135,12.26319,11.7255,13.14999,11.82017,1,,,,,176.9518,1
21138,310.08108521,-22.56756973,0.0420827,11.80973,11.25867,12.73152,10.93741,1,,,,,179.0169,1
11350,310.27050781,-22.20290947,0.0420838,11.99478,11.4437,12.90093,10.32275,1,,,,,179.0217,1
18238,310.50531006,-22.07844925,0.060876,12.84097,11.69016,13.58863,11.78293,1,,,,,263.0439,1
26933,309.9755249,-21.60379982,0.0363076,11.44227,11.04502,12.42903,11.01,1,,,,,153.7138,1
2940,307.30258179,-22.67169952,0.0190365,11.49141,11.39684,12.86902,11.34319,2,9.8869,70.3265,223.48,0.167343,79.4569,3
12093,307.94241333,-22.47875023,0.0424005,12.02447,11.46516,12.9267,,0,,,,,180.4163,1
19401,308.99099731,-21.82468033,0.0259867,11.09546,10.90907,12.18287,9.78939,1,,,,,109.0869,1
9915,308.11434937,-21.16614914,0.026375,11.2579,11.06555,12.31909,,0,,,,,110.7522,1
13776,310.16345215,-20.73978996,0.0360609,11.80442,11.41323,12.75593,,0,,,,,152.6384,1
1562,310.23556519,-20.47020912,0.0267478,12.15059,11.95211,13.53529,10.84344,1,10.6856,224.4858,137.9526,0.074165,112.3522,3
13077,308.01821899,-20.70159912,0.0259188,11.17098,10.98576,12.24705,11.08173,1,,,,,108.7958,1
12991,309.7800293,-20.24084091,0.0268835,11.65328,11.45224,13.03039,10.33286,1,10.4523,99.1288,413.4486,0.221186,112.9346,3
27895,312.52435303,-20.57395935,0.0417434,11.73545,11.19392,12.66555,11.28863,1,,,,,177.5237,1
12287,310.99380493,-20.67625046,0.0268362,11.24123,11.04109,12.30229,,0,,,,,112.7317,1
12552,311.16436768,-20.5349102,0.0360309,11.69043,11.2998,12.65253,10.1794,1,,,,,152.5073,1
4708,312.06167603,-19.8491993,0.0277586,11.72603,11.50966,13.12268,,0,10.1738,358.1844,16.6786,0.00865,116.695,2
7873,313.86444092,-19.56393051,0.0280244,11.39586,11.17445,12.43053,,0,,,,,117.838,1
9929,312.56240845,-19.42592049,0.0261476,11.50811,11.31916,12.80598,10.52237,1,8.901,52.2488,41.8221,0.022985,109.7769,2
25967,313.64956665,-18.92255974,0.0265076,10.96524,10.77078,12.07218,10.2443,1,,,,,111.3212,1
28473,311.39920044,-19.86297989,0.076564,13.46539,11.74974,14.05476,10.62498,1,,,,,335.2167,1
13828,310.4876709,-19.63305092,0.0357307,11.62016,11.23661,12.59062,10.54061,1,,,,,151.1995,1
20485,312.55810547,-18.7857399,0.0414438,11.79624,11.26337,12.72226,,0,,,,,176.2056,1
24695,312.2421875,-18.29454041,0.0616754,12.73785,11.55897,13.49364,11.28725,1,,,,,266.6763,1
24173,312.57626343,-18.34297943,0.0615388,12.79314,11.61872,13.54351,,0,,,,,266.0554,1
13476,307.36257935,-21.21405029,0.036399,11.65217,11.25234,12.61614,,0,,,,,154.1125,1
7850,305.81945801,-21.18707085,0.0254309,11.28024,11.10228,12.34338,,0,,,,,106.7049,1
10443,306.06820679,-21.08863068,0.0275196,11.52021,11.30779,12.87356,10.3758,1,9.7528,97.7831,84.8816,0.044392,115.6676,2
13827,305.74630737,-20.9489193,0.053175,12.51408,11.62159,13.3272,,0,,,,,228.2964,1
29942,305.93554688,-20.12429047,0.0544289,12.30465,11.3701,13.13023,10.88001,1,,,,,233.9237,1
3224,308.07839966,-19.73299026,0.027014,11.98087,11.77756,13.40056,10.2392,1,11.1596,256.4524,314.8817,0.167666,113.4951,4
3413,307.55947876,-19.11595917,0.0264101,11.8748,11.6821,13.23868,,0,10.3398,123.0193,207.2149,0.112783,110.903,3
18791,307.12521362,-19.00036049,0.0257159,11.43954,11.25739,12.90173,11.06003,3,11.0514,228.9638,307.939,0.171994,107.9262,3
18632,308.27511597,-18.56170082,0.0209008,10.79481,10.67836,11.96512,10.77459,1,,,,,87.3717,1
9285,305.3782959,-20.42521095,0.0275904,11.36012,11.14661,12.40147,11.24239,1,,,,,115.9718,1
21520,305.02984619,-19.70756912,0.0298526,11.26461,11.0111,12.30662,,0,,,,,125.7144,1
377,305.93692017,-19.32542038,0.0099732,11.24559,11.21086,12.38403,11.30779,1,,,,,41.3201,1
27892,305.73983765,-18.76281929,0.050933,12.35214,11.53254,13.18899,11.07564,1,,,,,218.2631,1
5444,306.71697998,-18.61727905,0.022628,11.65044,11.51277,13.11649,10.20771,1,11.2698,270.5464,364.6714,0.230669,94.726,3
13561,307.04605103,-18.29149055,0.0215144,10.9482,10.82446,12.08476,10.86068,1,,,,,89.9821,1
7312,305.83798218,-18.32239914,0.0256707,11.33288,11.15132,12.38783,11.24728,1,,,,,107.7323,1
4071,305.47616577,-18.37912941,0.0191924,11.18992,11.09355,12.29871,,0,,,,,80.1178,1
12712,306.42321777,-17.44255066,0.0200827,10.87798,10.77173,12.03548,10.86813,1,,,,,83.8953,1
11233,310.59783936,-17.47491074,0.026694,11.23476,11.03724,12.29748,,0,,,,,112.1211,1
23129,310.91323853,-17.0258007,0.0767838,13.52052,11.79644,14.09736,11.11016,1,,,,,336.2416,1
6627,309.37866211,-16.54162979,0.0108641,10.44904,10.41,11.75072,10.16798,1,,,,,45.0437,1
30351,309.43637085,-15.87526035,0.0530568,12.3057,11.4174,13.1371,10.93325,1,,,,,227.7664,1
28735,309.10348511,-15.24279022,0.0530593,12.27467,11.38633,13.10859,10.86947,1,,,,,227.7773,1
18558,298.72210693,-23.68967056,0.0475069,12.16144,11.45227,13.02906,,0,,,,,203.0023,1
5655,298.75796509,-23.29072952,0.0187737,11.33064,11.23873,12.77292,10.95858,2,9.9906,217.4987,29.664,0.022517,78.3432,2
13594,297.1166687,-23.41546059,0.0205978,10.87118,10.75898,12.02734,10.8551,1,,,,,86.0836,1
27827,299.77374268,-21.42283058,0.0390896,11.59039,11.12204,12.54733,11.17288,1,,,,,165.8727,1
11844,299.62875366,-20.84499931,0.0192137,10.90206,10.80549,12.05938,10.37892,1,,,,,80.2081,1
17789,296.79119873,-22.74900055,0.0476873,12.13396,11.41964,13.00295,,0,,,,,203.8036,1
20382,298.32525635,-21.52893066,0.0484715,12.14022,11.40123,13.00518,11.41151,1,,,,,207.2899,1
16389,298.99127197,-20.64967918,0.0207016,10.83682,10.72327,11.99938,10.81933,1,,,,,86.5249,1
7298,301.20910645,-21.7142601,0.0189077,10.96739,10.87408,12.11406,10.97042,1,,,,,78.9109,1
17812,300.32626343,-21.44395065,0.0496553,12.28158,11.50465,13.12988,10.81015,1,,,,,212.5617,1
20250,301.07836914,-21.19898987,0.0299257,11.23087,10.97597,12.27718,11.0714,1,,,,,126.0297,1
3649,301.90527344,-21.12519073,0.0069761,10.26443,10.24532,11.62316,,0,,,,,28.8323,1
20988,301.73809814,-20.60178947,0.0408351,11.79084,11.27547,12.72025,10.15459,1,,,,,173.5301,1
27645,300.78604126,-20.71022987,0.0680696,13.033,11.62453,13.72789,11.41063,1,,,,,295.905,1
14739,299.80407715,-20.91563034,0.032545,11.47071,11.16198,12.47316,10.93362,1,,,,,137.3572,1
19570,301.51293945,-20.00303078,0.0342467,11.46725,11.11997,12.46146,,0,,,,,144.7421,1
3071,300.58877563,-20.22543907,0.0187849,11.20462,11.11259,12.31337,,0,,,,,78.3906,1
17350,300.32449341,-20.10057068,0.0410078,11.82862,11.30787,12.75387,11.03005,1,,,,,174.2888,1
13400,301.95251465,-20.25300026,0.0321128,11.76837,11.46875,13.24499,11.27735,1,11.9042,644.3488,277.0019,0.124787,135.4845,2
12550,302.48129272,-19.91085052,0.0313156,11.4063,11.12384,12.42258,,0,,,,,132.0346,1
7660,299.57659912,-19.27775002,0.0183627,10.94212,10.85444,12.09622,10.80127,1,,,,,76.602,1
14379,301.07873535,-19.0656395,0.0065358,9.72212,9.70517,11.30672,,0,,,,,27.0027,1
13987,301.15774536,-18.82349968,0.0344759,11.64057,11.28788,12.61529,11.38307,1,,,,,145.7385,1
24420,301.89398193,-18.60718918,0.0270671,11.00667,10.8026,12.10326,,0,,,,,113.7234,1
21369,301.80200195,-17.88010025,0.0450594,11.9483,11.31211,12.84434,,0,,,,,192.1529,1
26840,300.23361206,-18.8314991,0.0427624,12.13332,11.56382,13.29313,11.41852,2,9.1521,32.0,198.7565,0.068033,182.0108,2
10991,300.4932251,-18.06178093,0.0233334,11.06719,10.91948,12.1733,,0,,,,,97.7358,1
4079,300.23236084,-18.1742897,0.0363577,12.0415,11.64275,12.97164,,0,,,,,153.9324,1
8563,300.94387817,-18.09939957,0.026537,11.3089,11.11387,12.36237,,0,,,,,111.4476,1
9621,300.75631714,-17.23209,0.0256835,11.22993,11.04829,12.29867,,0,,,,,107.7874,1
18818,294.48016357,-20.76843071,0.0649631,13.00286,11.70858,13.714,11.2003,1,,,,,281.6659,1
8025,296.77200317,-20.20557976,0.0385479,11.91198,11.45736,12.84197,11.55217,1,,,,,163.501,1
17837,297.70129395,-19.24762917,0.0351634,11.52553,11.15628,12.50867,10.81391,1,,,,,148.7292,1
29062,296.11303711,-19.9589901,0.0347763,11.34553,10.986,12.35168,10.62684,1,,,,,147.0449,1
27614,294.12258911,-20.07711983,0.0347617,11.37441,11.01521,12.37702,10.85771,1,,,,,146.9814,1
14136,295.07232666,-19.06645012,0.037395,11.98562,11.56047,13.32537,11.46027,2,10.7105,220.4226,151.5339,0.058966,158.4597,2
17678,295.6630249,-19.01213074,0.0363797,11.58347,11.18405,12.55442,10.67629,1,,,,,154.0284,1
7861,294.68695068,-18.81966019,0.0352738,12.16736,11.79531,13.57749,11.71428,3,11.556,482.691,221.4409,0.091137,149.2098,3
17451,295.28829956,-18.72771072,0.0458197,12.04414,11.38701,12.92886,,0,,,,,195.5184,1
24932,298.26672363,-19.22559929,0.0500476,12.1738,11.38438,13.02904,11.47818,1,,,,,214.3108,1
24630,298.21020508,-19.21812057,0.0352055,11.40051,11.03008,12.39771,10.04962,1,,,,,148.9124,1
15131,297.15878296,-18.14185905,0.035867,11.5879,11.20122,12.56095,10.91298,1,,,,,151.7932,1
9325,298.22991943,-17.87196922,0.0256592,11.24538,11.064,12.31209,10.75597,1,,,,,107.6832,1
14154,299.5140686,-17.88813019,0.0253353,11.36759,11.19097,12.68742,11.03779,2,9.2552,32.0,252.023,0.142816,106.2957,2
9255,300.26132202,-17.05245972,0.0250296,11.23177,11.05999,12.30373,10.46008,1,,,,,104.9866,1
19170,298.93600464,-16.98336029,0.047871,12.10228,11.38218,12.97298,10.77327,1,,,,,204.6201,1
4635,298.1991272,-15.98591042,0.0252002,11.44584,11.2714,12.48951,,0,,,,,105.7168,1
20042,303.12368774,-18.80822945,0.0436982,11.89002,11.2931,12.79727,11.32497,1,,,,,186.1378,1
19676,304.08477783,-18.44125938,0.0290053,11.19889,10.96053,12.25459,11.05608,1,,,,,122.061,1
20744,304.18673706,-18.13636971,0.0219981,10.81679,10.68729,11.97665,10.78326,1,,,,,92.0416,1
7119,303.08477783,-17.59161949,0.0183494,10.9439,10.85634,12.09773,10.95268,1,,,,,76.5459,1
27995,303.72860718,-17.56142044,0.0683067,13.13547,11.71809,13.81465,,0,,,,,296.9948,1
23699,303.86837769,-17.11940002,0.0287582,11.1484,10.9141,12.21292,,0,,,,,120.9969,1
19195,305.54708862,-16.79283905,0.0103395,10.04644,10.00978,11.48799,,0,,,,,42.8502,1
1989,304.6819458,-16.94599915,0.0102291,10.76926,10.73314,11.99118,,0,,,,,42.3891,1
19455,304.85110474,-16.40036011,0.0285594,11.24762,11.01683,12.29872,,0,,,,,120.1408,1
28555,302.5831604,-17.52647972,0.0283926,11.11786,10.88976,12.18903,,0,,,,,119.4225,1
27789,302.06842041,-17.66016006,0.0337775,11.44869,11.11375,12.4474,,0,,,,,142.7037,1
31287,303.42919922,-16.91287041,0.0681156,13.13344,11.72323,13.81366,,0,,,,,296.1163,1
17990,301.22210693,-16.76802063,0.0459326,12.03428,11.37359,12.91927,,0,,,,,196.0188,1
30184,303.30877686,-16.21500969,0.0468457,11.90153,11.21235,12.79329,,0,,,,,200.0668,1
16779,303.70565796,-14.79607964,0.0341537,11.48801,11.14312,12.48035,,0,,,,,144.3381,1
13760,306.37295532,-15.8537302,0.027895,11.27387,11.05495,12.32485,,0,,,,,117.2814,1
9116,307.53527832,-15.22778034,0.0107548,10.63915,10.60044,12.12829,,0,9.1955,32.0,219.6367,0.288344,44.5867,2
19620,305.41207886,-15.21267033,0.0145135,10.40899,10.3515,11.70946,9.74316,1,,,,,60.3544,1
6491,305.26757812,-15.16580963,0.0207117,11.10043,10.98671,12.21501,,0,,,,,86.5679,1
19677,305.01425171,-14.9939003,0.0264605,11.23491,11.04131,12.29884,11.13688,1,,,,,111.1193,1
6549,304.05615234,-14.36289978,0.0181199,10.9534,10.86776,12.10665,10.96415,1,,,,,75.5742,1
7235,305.18475342,-14.05027008,0.019772,10.99736,10.895,12.13418,10.4802,1,,,,,82.5765,1
28922,302.54211426,-15.48027992,0.0614471,12.64249,11.47172,13.4089,,0,,,,,265.6384,1
28920,300.24777222,-14.14021015,0.0355627,11.47285,11.09331,12.45982,11.18845,1,,,,,150.4675,1
24824,300.76580811,-13.31354046,0.0488217,12.1272,11.37694,12.99163,11.08093,1,,,,,208.8485,1
22289,299.90011597,-13.23320007,0.0489474,12.15007,11.39577,13.01211,,0,,,,,209.408,1
21202,301.30743408,-12.79191017,0.062519,12.79873,11.5912,13.54451,11.07158,1,,,,,270.5148,1
18354,303.33862305,-13.9853096,0.0490092,12.17643,11.42058,13.03609,,0,,,,,209.6831,1
4390,303.91616821,-13.62193966,0.0181204,11.05507,10.96943,12.19048,9.85026,1,,,,,75.5763,1
23982,303.50015259,-13.22902012,0.02486,10.95602,10.78658,12.07338,10.22039,1,,,,,104.2608,1
6677,304.05230713,-12.52009964,0.0178382,10.93083,10.84784,12.08969,,0,,,,,74.3822,1
6764,303.92349243,-12.45075035,0.0266587,11.57256,11.37573,12.95616,10.46497,1,10.3674,104.8403,304.004,0.163965,111.9698,2
26313,305.14419556,-12.37357044,0.0280079,11.03221,10.81109,12.11944,10.40913,1,,,,,117.7672,1
3286,305.28344727,-12.35888958,0.0181597,11.35826,11.2723,12.76217,10.52752,2,9.7528,108.6836,68.7123,0.053882,75.7429,2
4636,304.27679443,-12.09704971,0.0179558,11.03935,10.9552,12.17824,9.89205,1,,,,,74.8796,1
10772,302.61715698,-12.64560032,0.0629358,13.09841,11.87624,13.80427,,0,,,,,272.4133,1
24451,302.04776001,-12.88576031,0.084207,13.9402,11.93449,14.37946,11.44361,1,,,,,371.0675,1
11000,302.95391846,-11.43846035,0.0289298,11.44324,11.20606,12.46755,,0,,,,,121.7357,1
20347,301.96374512,-11.14291954,0.0305856,11.54368,11.27581,12.98788,11.02734,2,11.1845,301.9827,240.5032,0.113561,128.879,2
14400,303.50439453,-10.67879009,0.0181552,10.71357,10.62765,11.91612,9.86785,1,,,,,75.7235,1
31397,314.93569946,-18.28173065,0.0276251,11.01962,10.80543,12.11102,10.51976,1,,,,,116.1209,1
19324,315.60296631,-18.01766014,0.0278442,11.39624,11.17831,12.70387,11.17764,2,9.2966,32.0,277.2459,0.143358,117.0628,2
3997,314.12768555,-18.56653976,0.0276449,11.88095,11.66654,13.25936,11.50502,2,10.5159,173.4054,156.4237,0.081448,116.206,3
2556,314.48132324,-17.94282913,0.0270037,11.69814,11.49502,12.70591,11.59085,1,,,,,113.4508,1
26696,314.96331787,-17.87262917,0.0604728,12.60184,11.46353,13.37615,10.9845,1,,,,,261.2136,1
20578,315.57000732,-17.51894951,0.0331762,11.32903,11.00704,12.34538,10.50764,1,,,,,140.0938,1
15034,315.6751709,-17.27574921,0.0285657,11.24494,11.01408,12.29638,10.56405,1,,,,,120.1676,1
31433,315.75863647,-17.17539024,0.0322645,11.20078,10.89772,12.23933,10.26021,1,,,,,136.1418,1
8489,315.77172852,-16.80125999,0.027954,11.41239,11.19238,12.44544,10.8213,1,,,,,117.5354,1
2702,315.63031006,-16.81830025,0.0037656,9.84807,9.8428,11.32907,,0,,,,,15.5226,1
18870,316.62258911,-16.20451927,0.0288405,11.18662,10.95102,12.24498,10.40619,1,,,,,121.3513,1
22052,313.77050781,-18.03870964,0.0270389,11.08084,10.87716,12.16506,,0,,,,,113.602,1
19995,314.0473938,-17.04258919,0.0281778,11.17871,10.95438,12.24171,10.72593,1,,,,,118.498,1
9653,314.21969604,-16.58580017,0.0300936,11.65163,11.39384,13.04388,10.87108,2,10.5159,217.3539,99.5716,0.047758,126.7546,2
10305,313.27557373,-16.33548927,0.0417553,12.03534,11.49358,12.93975,11.58834,1,,,,,177.576,1
3512,313.07165527,-16.28564072,0.0260991,11.57915,11.39105,12.60348,,0,,,,,109.5687,1
8265,314.9480896,-16.63791084,0.0276855,11.56661,11.35129,13.01806,11.33403,2,11.0586,324.4703,155.868,0.081044,116.3807,2
20486,314.88980103,-16.09322929,0.0282177,11.14643,10.92152,12.21408,10.58585,1,,,,,118.6698,1
4482,315.7208252,-15.81151962,0.0272799,11.58986,11.38205,12.60684,11.47792,1,,,,,114.6373,1
24260,314.60528564,-15.46205044,0.0290593,11.10378,10.86442,12.17369,10.41642,1,,,,,122.2937,1
11031,314.98284912,-15.40157986,0.0270331,11.5897,11.38614,13.07697,,0,11.5505,456.3922,244.5379,0.130121,113.5771,2
22291,317.64779663,-16.69022942,0.0387992,11.68354,11.22257,12.63267,10.6847,1,,,,,164.6011,1
29504,317.47311401,-16.14834023,0.0389831,11.53365,11.06779,12.49706,,0,,,,,165.4064,1
9405,316.53723145,-15.79831028,0.0270182,11.46966,11.26629,12.83924,11.2076,2,9.6717,140.4947,34.1124,0.018161,113.513,2
29263,317.09436035,-15.56233978,0.0401489,11.60224,11.10574,12.55285,,0,,,,,170.5172,1
22524,317.38031006,-15.09533978,0.040469,11.70949,11.20388,12.64809,10.62576,1,,,,,171.9224,1
19757,318.04806519,-14.34319019,0.0281816,11.14289,10.91853,12.21128,10.40468,1,,,,,118.5145,1
10485,315.8866272,-14.9766798,0.027175,11.28625,11.08027,12.33936,11.17626,1,,,,,114.1866,1
25270,316.31884766,-14.64208031,0.027448,11.22709,11.01583,12.28691,10.49696,1,,,,,115.3595,1
28281,315.628479,-14.54767036,0.0476899,11.97863,11.26428,12.86015,,0,,,,,203.815,1
2924,315.78808594,-14.52458954,0.0267792,12.1966,11.99758,13.85031,11.85629,6,11.1475,215.0824,435.3448,0.233779,112.4871,9
9214,316.48492432,-14.34333992,0.0278929,11.54502,11.32618,13.04117,,0,11.6169,524.5862,215.6985,0.111345,117.2724,2
16235,316.23962402,-13.94676018,0.0295605,11.24613,10.99815,12.29221,,0,,,,,124.4543,1
14191,317.50357056,-14.07798004,0.0272308,11.41819,11.21124,12.86807,10.69605,2,10.822,244.7951,158.8241,0.083917,114.4264,2
15232,312.86187744,-15.91534996,0.0184879,10.72096,10.63244,11.92012,9.78225,1,,,,,77.1324,1
18679,314.10827637,-14.40285969,0.0268632,11.14233,10.94161,12.21775,10.67348,1,,,,,112.8476,1
13714,314.09585571,-14.30430984,0.0245758,11.06251,10.89693,12.16279,10.34207,1,,,,,103.0446,1
13596,313.39691162,-14.50948048,0.0242884,11.06409,10.90292,12.16564,10.69809,1,,,,,101.8158,1
24934,310.81646729,-14.47752953,0.0239885,10.86743,10.71033,12.00638,10.16533,1,,,,,100.5337,1
6712,311.56237793,-14.02334976,0.0272531,11.41036,11.20312,12.44735,11.29888,1,,,,,114.5221,1
17889,309.90536499,-14.18894005,0.025731,11.04986,10.86757,12.14612,,0,,,,,107.9908,1
2811,310.45147705,-13.84689045,0.0270352,11.69108,11.4875,12.69936,11.58338,1,,,,,113.5863,1
9505,312.96405029,-13.71142006,0.032008,11.57177,11.27446,12.566,11.13715,1,,,,,135.031,1
23130,313.00683594,-13.48246956,0.0259156,10.98458,10.79943,12.09116,10.37986,1,,,,,108.7822,1
18069,312.2227478,-12.58143997,0.048569,12.15731,11.41435,13.02047,10.73014,1,,,,,207.7239,1
18015,315.06951904,-13.97644997,0.0293397,11.24277,10.99892,12.29046,10.2859,1,,,,,123.5025,1
6188,315.46777344,-13.85260963,0.0272534,11.993,11.78575,13.67932,11.58646,3,11.1267,247.6693,312.9844,0.165236,114.5237,6
14063,314.70776367,-14.03956985,0.0247238,11.13595,10.96841,12.22369,10.6324,1,,,,,103.6777,1
5250,315.65307617,-13.79788971,0.0213948,11.18989,11.06735,12.28716,11.16338,1,,,,,89.4731,1
6985,315.43502808,-13.31322002,0.0273392,12.16071,11.95172,13.93552,11.34727,4,11.5131,432.1654,250.2184,0.131698,114.8922,9
23259,315.87664795,-12.99223042,0.0256037,10.96443,10.78391,12.07631,10.37515,1,,,,,107.4454,1
2668,316.16455078,-12.3383503,0.0273424,11.9528,11.74374,13.34227,,0,10.8953,152.0421,487.3895,0.256498,114.9058,4
28622,314.16333008,-11.67537022,0.0317203,11.22098,10.92993,12.25942,10.56898,1,,,,,133.7854,1
14190,312.92453003,-12.20637989,0.032608,11.45921,11.14914,12.46266,10.09942,1,,,,,137.6299,1
4738,320.09771729,-13.17115974,0.0288401,11.59917,11.36357,12.607,,0,,,,,121.3493,1
21497,322.35842896,-11.48814011,0.0173663,10.58811,10.50951,11.82519,,0,,,,,72.3863,1
27416,321.97229004,-11.30669975,0.0468993,11.95701,11.266,12.84389,10.66237,1,,,,,200.3045,1
15018,319.91802979,-11.70283031,0.0445231,12.03681,11.41626,12.9281,11.0572,1,,,,,189.7815,1
27792,320.87280273,-11.12794018,0.0287686,11.06766,10.83312,12.14495,10.27735,1,,,,,121.0414,1
27062,320.90289307,-11.04345989,0.059158,12.58174,11.48699,13.36335,10.9418,1,,,,,255.2538,1
9406,323.48248291,-11.59615993,0.0174074,10.77869,10.69972,11.97046,,0,,,,,72.5603,1
29300,324.28182983,-11.23258018,0.0581589,12.48919,11.43008,13.28338,10.98695,1,,,,,250.7335,1
25306,323.23892212,-10.38171005,0.0520364,12.23979,11.38469,13.08098,,0,,,,,223.1963,1
19222,321.48907471,-9.03209019,0.0272561,11.11271,10.90546,12.19067,,0,,,,,114.535,1
26459,323.7807312,-9.09068012,0.0596876,12.55742,11.44465,13.33911,,0,,,,,257.6529,1
18503,322.55929565,-8.06698036,0.0282944,11.17274,10.94632,12.23601,10.94824,1,,,,,118.9997,1
12532,316.95581055,-10.40853977,0.0278586,11.85375,11.63554,13.29649,10.81054,1,11.3834,326.6382,324.9703,0.167951,117.1251,4
13952,318.59405518,-8.99440002,0.0298165,11.31231,11.05938,12.34813,10.4945,1,,,,,125.5589,1
15221,316.48883057,-10.71621037,0.0268598,11.57636,11.37567,12.94904,,0,10.1392,109.3831,165.1334,0.088418,112.8332,3
24261,316.6890564,-9.85832024,0.0266478,11.01352,10.81686,12.11113,10.40048,1,,,,,111.9228,1
6031,317.29153442,-9.67076015,0.025487,11.40454,11.22571,12.45156,11.32092,1,,,,,106.9452,1
24392,317.93649292,-9.15112972,0.0263739,11.03651,10.84416,12.13162,10.30329,1,,,,,110.7476,1
17148,317.6178894,-9.09241962,0.0812886,13.95131,12.05707,14.39732,,0,,,,,357.3242,1
9641,317.45751953,-8.84834003,0.0205502,10.97129,10.85944,12.10871,10.4689,1,,,,,85.8813,1
12300,318.04107666,-8.46308994,0.0275355,11.31088,11.09816,12.35883,10.77489,1,,,,,115.7358,1
17405,318.62979126,-8.28213978,0.0278352,11.15264,10.93493,12.22136,10.3177,1,,,,,117.0245,1
15871,316.85562134,-8.34237003,0.0570105,12.6676,11.64666,13.44985,,0,,,,,245.5473,1
